t,r_x,r_y,v_x,v_y,Em
0.591,0.1482383597874155,-0.04087935035464994,-0.28708618429226024,-1.2723710130197203,5239.996003756807
0.592,0.14795127360312324,-0.04215172136766966,-0.29419879553172756,-1.2702977711320393,5236.994965216625
0.593,0.14765707480759152,-0.0434220191388017,-0.30128768553103236,-1.268166062990718,5233.887154066342
0.594,0.1473557871220605,-0.044690185201792416,-0.3083520664800745,-1.2659762936662207,5230.673068509494
0.595,0.1470474350555804,-0.045956161495458635,-0.3153911601036886,-1.2637288818546801,5227.353233019058
0.596,0.14673204389547673,-0.04721989037731331,-0.3224041979697653,-1.2614242596071306,5223.928197960462
0.597,0.14640963969750695,-0.048481314636920445,-0.3293904217880751,-1.2590628720508494,5220.398539198129
0.598,0.1460802492757189,-0.04974037750897129,-0.3363490836995599,-1.2566451771031686,5216.764857685949
0.599,0.14574390019201933,-0.05099702268607446,-0.3432794465558733,-1.2541716451781197,5213.02777904222
0.6,0.14540062074546345,-0.052251194331252575,-0.35018078418896603,-1.2516427588862888,5209.187953109754
0.601,0.14505043996127448,-0.053502837090138866,-0.35705238167053094,-1.2490590127282577,5205.246053501648
0.602,0.14469338757960395,-0.054751896102867126,-0.3638935355611362,-1.2464209127820172,5201.202777133388
0.603,0.14432949404404283,-0.05599831701564914,-0.37070355414889405,-1.2437289763847383,5197.058843741838
0.604,0.14395879048989393,-0.05724204599203388,-0.37748175767752806,-1.2409837318092947,5192.81499539184
0.605,0.14358130873221642,-0.05848302972384317,-0.3842274785637181,-1.2381857179359281,5188.471995970981
0.606,0.14319708125365269,-0.0597212154417791,-0.3909400616036202,-1.2353354839194557,5184.030630673275
0.607,0.14280614119204907,-0.06095655092569856,-0.3976188641684742,-1.2324335888524105,5179.491705472274
0.608,0.1424085223278806,-0.06218898451455097,-0.40426325638922783,-1.2294806014245192,5174.856046584488
0.609,0.14200425907149136,-0.06341846511597549,-0.41087262133012475,-1.2264770995789076,5170.12449992355
0.61,0.14159338645016123,-0.06464494221555439,-0.41744635515121714,-1.2234236701654324,5165.297930546011
0.611,0.14117594009501,-0.06586836588571983,-0.42398386725978204,-1.2203209085915325,5160.377222089257
0.612,0.14075195622775022,-0.06708868679431136,-0.4304845804506347,-1.2171694184709918,5155.363276202417
0.613,0.14032147164729958,-0.06830585621278236,-0.436947931035349,-1.213969811270998,5150.257011970757
0.614,0.13988452371626423,-0.06951982602405336,-0.44337336896040913,-1.2107227059578864,5145.059365334362
0.615,0.1394411503473038,-0.07073054873001125,-0.44976035791433205,-1.207428728641945,5139.771288501732
0.616,0.13899138998938948,-0.0719379774586532,-0.4561083754238155,-1.2040885122216554,5134.393749358983
0.617,0.13853528161396567,-0.07314206597087486,-0.462416912938979,-1.2007026960277407,5128.927730875278
0.618,0.1380728647010267,-0.0743427686669026,-0.46868547590778076,-1.1972719254673814,5123.374230505188
0.619,0.13760417922511892,-0.07554004059236999,-0.4749135838397047,-1.1937968516689548,5117.734259588636
0.62,0.13712926564127922,-0.07673383744403894,-0.4811007703588275,-1.1902781311276485,5112.008842749031
0.621,0.1366481648709204,-0.0779241155751666,-0.48724658324638453,-1.1867164253522873,5106.199017290257
0.622,0.13616091828767402,-0.07911083200051888,-0.49335058447296937,-1.1831124005137075,5100.305832593124
0.623,0.13566756770320104,-0.08029394440103259,-0.4994123502205091,-1.1794667270950023,5094.3303495119535
0.624,0.13516815535298055,-0.08147341112812759,-0.5054314708941722,-1.1757800795439548,5088.273639771767
0.625,0.13466272388208636,-0.08264919120767154,-0.5114075511243731,-1.1720531359279622,5082.136785366827
0.626,0.134151316330962,-0.0838212443435995,-0.5173402097590499,-1.1682865775917515,5075.920877960969
0.627,0.13363397612120295,-0.08498953092119126,-0.5232290798463999,-1.1644810888181696,5069.627018290388
0.628,0.13311074704135656,-0.08615401201000943,-0.5290738086082656,-1.1606373564923267,5063.25631556937
0.629,0.1325816732327483,-0.08731464936650175,-0.5348740574043749,-1.156756069769358,5056.809886899511
0.63,0.13204679917534393,-0.0884714054362711,-0.540629501687643,-1.1528379197460583,5050.288856682918
0.631,0.13150616967365628,-0.08962424335601717,-0.5463398309507547,-1.1488835991366366,5043.694356039958
0.632,0.13095982984270552,-0.0907731269551538,-0.5520047486642486,-1.1448938019528212,5037.027522231954
0.633,0.13040782509404128,-0.09191802075710662,-0.5576239722063349,-1.1408692231885398,5030.289498089353
0.634,0.12985020112183496,-0.09305888998029516,-0.5631972327846789,-1.1368105585093857,5023.4814314457435
0.635,0.1292870038890503,-0.09419570053880454,-0.5687242753503935,-1.1327185039470702,5016.604474578276
0.636,0.1287182796136999,-0.0953284190427516,-0.5742048585044813,-1.1285937555990486,5009.659783654723
0.637,0.1281440747551954,-0.09645701279835066,-0.5796387543969781,-1.1244370093335008,5002.648518187735
0.638,0.12756443600079842,-0.09758144980768416,-0.585025748619046,-1.1202489604998287,4995.57184049656
0.639,0.12697941025217938,-0.09870169876818398,-0.5903656400882734,-1.1160303036448287,4988.430915176607
0.64,0.1263890446120911,-0.09981772907182881,-0.5956582409274367,-1.111781732234682,4981.226908577217
0.641,0.12579338637116366,-0.1009295108040635,-0.6009033763369827,-1.1075039383828942,4973.960988287939
0.642,0.1251924829948267,-0.10203701474244639,-0.6061008844614924,-1.103197612584309,4966.634322633568
0.643,0.1245863821103652,-0.1031402123550307,-0.6112506162503859,-1.0988634434553035,4959.2480801782895
0.644,0.1239751314941148,-0.104239075798486,-0.6163524353131303,-1.0945021174802674,4951.803429239192
0.645,0.12335877905880167,-0.10533357791596627,-0.6214062177692113,-1.090114318764455,4944.30153740927
0.646,0.12273737284103246,-0.10642369223473072,-0.62641185209313,-1.0857007287932898,4936.743571090318
0.647,0.12211096098893934,-0.107509392963524,-0.6313692389546837,-1.081262026198188,4929.130695035787
0.648,0.12147959174998466,-0.10859065498972219,-0.6362782910547907,-1.0767988865289637,4921.464071903819
0.649,0.12084331345892986,-0.10966745387625115,-0.6411389329571151,-1.0723119820328613,4913.744861820693
0.65,0.12020217452597275,-0.11073976585828402,-0.6459511009157463,-1.0678019814402564,4905.974221954718
0.651,0.119556223425057,-0.11180756783972427,-0.6507147426991873,-1.0632695497570555,4898.153306100808
0.652,0.11890550868235782,-0.11287083738948132,-0.6554298174109005,-1.0587153480638134,4890.283264275836
0.653,0.11825007886494691,-0.11392955273754514,-0.6600962953066583,-1.0541400333215831,4882.365242324778
0.654,0.11758998256964026,-0.11498369277086672,-0.6647141576089426,-1.0495442581845005,4874.400381537884
0.655,0.11692526841203132,-0.11603323702905122,-0.6692833963186327,-1.0449286708190981,4866.389818278791
0.656,0.11625598501571269,-0.11707816569987031,-0.6738040140242185,-1.0402939147303385,4858.334683623756
0.657,0.11558218100168847,-0.11811845961460066,-0.6782760237087714,-1.0356406285943427,4850.236103011968
0.658,0.1149039049779797,-0.119154100243195,-0.6826994485548995,-1.030969446097789,4842.095195906956
0.659,0.1142212055294248,-0.1201850696892928,-0.6870743217479128,-1.026280995783946,4833.913075469202
0.66,0.11353413120767689,-0.12121135068507674,-0.6914006862774155,-1.0215759009052985,4825.690848239816
0.661,0.11284273052139947,-0.12223292658598203,-0.6956785947375389,-1.0168547792827167,4817.429613835352
0.662,0.11214705192666193,-0.12324978136526475,-0.6999081091260265,-1.0121182431711162,4809.130464653713
